id_source,name,address,country,cuisine,currency,delivery_cost,lat,lon,opening_hours,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,is_mainstream_chain,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_close,sun_open
4-CZEGLY2JAFU3V2,Seoi Gor Toast,Seoi Gor Toast - Loyang Point,Singapore,"[""Breakfast"", ""Beverages"", ""Coffee"", ""Bread"", ""Tea""]",SGD,1830.0,1.366979,103.9644616,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-19:45"", ""mon"": ""10:00-19:45"", ""tue"": ""10:00-19:45"", ""wed"": ""10:00-19:45"", ""thu"": ""10:00-19:45"", ""fri"": ""10:00-19:45"", ""sat"": ""09:00-19:45""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEGLY2JAFU3V2/hero/bc2a537bd5d245aaa44efe90142a338c_1589526519310461624.jpeg,5000,4.3,259.0,ONLY_DELIVERY,,FOOD,GRAB,29.0,0,1900-01-01 10:00:00,1900-01-01 19:45:00,1900-01-01 10:00:00,1900-01-01 19:45:00,1900-01-01 10:00:00,1900-01-01 19:45:00,1900-01-01 10:00:00,1900-01-01 19:45:00,1900-01-01 10:00:00,1900-01-01 19:45:00,1900-01-01 09:00:00,1900-01-01 19:45:00,1900-01-01 19:45:00,1900-01-01 09:00:00
SGDD11417,Starbucks,Starbucks - Tampines West,Singapore,"[""Beverages"", ""Snack"", ""Coffee"", ""Bakery"", ""Tea""]",SGD,1540.0,1.3486224,103.93589401245116,"{""displayedHours"": ""Closed"", ""sun"": ""07:30-21:30"", ""mon"": ""07:30-21:30"", ""tue"": ""07:30-21:30"", ""wed"": ""07:30-21:30"", ""thu"": ""07:30-21:30"", ""fri"": ""07:30-21:30"", ""sat"": ""07:30-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11417/hero/81bf0c35aad44c50ac32164ce6bc4019_1618364584240022823.jpeg,5000,4.5,1714.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,1,1900-01-01 07:30:00,1900-01-01 21:30:00,1900-01-01 07:30:00,1900-01-01 21:30:00,1900-01-01 07:30:00,1900-01-01 21:30:00,1900-01-01 07:30:00,1900-01-01 21:30:00,1900-01-01 07:30:00,1900-01-01 21:30:00,1900-01-01 07:30:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 07:30:00
4-CZMGLBJDGXNGPE,Kim San Leng Drinks & Snacks,Kim San Leng Drinks & Snacks - Bukit Panjang New Town,Singapore,"[""Local"", ""Beverages"", ""Coffee & Tea""]",SGD,410.0,1.3768882,103.7732552,"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMGLBJDGXNGPE/hero/f0a5fbda4a0e4f99928c43d942ebcf80_1596683383969627462.png,5000,5.0,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,28.0,0,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 23:59:00,1900-01-01 00:00:00
4-C2JUDF3XRXVZEJ,The Hainan Story 海南寶,The Hainan Story 海南寶 - Hillion Mall,Singapore,"[""Chinese"", ""Coffee & Tea"", ""Local""]",SGD,1730.0,1.3785071570931675,103.7639394271381,"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:20"", ""mon"": ""10:30-21:20"", ""tue"": ""10:30-21:20"", ""wed"": ""10:30-21:20"", ""thu"": ""10:30-21:20"", ""fri"": ""10:30-21:20"", ""sat"": ""10:30-21:20""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JUDF3XRXVZEJ/hero/2b08620067e2459cb13ca77b3b65a54c_1611141302076497466.jpeg,5000,4.0,341.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,0,1900-01-01 10:30:00,1900-01-01 21:20:00,1900-01-01 10:30:00,1900-01-01 21:20:00,1900-01-01 10:30:00,1900-01-01 21:20:00,1900-01-01 10:30:00,1900-01-01 21:20:00,1900-01-01 10:30:00,1900-01-01 21:20:00,1900-01-01 10:30:00,1900-01-01 21:20:00,1900-01-01 21:20:00,1900-01-01 10:30:00
SGDD07926,Dunkin' Donuts,Dunkin' Donuts - Hillion Mall,Singapore,"[""Snack"", ""Coffee"", ""Bakery"", ""Beverages"", ""Tea""]",SGD,1740.0,1.3783538,103.7633023,"{""displayedHours"": ""Closed"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07926/hero/dunkinHERO.png,5000,4.6,530.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,1,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 10:00:00
SGDD11396,Starbucks,Starbucks - Hillion Mall,Singapore,"[""Beverages"", ""Snack"", ""Coffee"", ""Bakery"", ""Tea""]",SGD,1700.0,1.3782782554626465,103.76296794545456,"{""displayedHours"": ""Closed"", ""sun"": ""08:00-21:30"", ""mon"": ""08:00-21:30"", ""tue"": ""08:00-21:30"", ""wed"": ""08:00-21:30"", ""thu"": ""08:00-21:30"", ""fri"": ""08:00-21:30"", ""sat"": ""08:00-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11396/hero/64e3ae3970c34e41aa7f8cd4a82f7385_1618364842467170703.jpeg,5000,4.5,1648.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,28.0,1,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 08:00:00
4-C2C1R3CDFGECFE,Colobaba,Colobaba - Century Square,Singapore,"[""Beverages"", ""Coffee & Tea""]",SGD,1690.0,1.352854860634782,103.9435211,"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:30"", ""mon"": ""10:30-21:30"", ""tue"": ""10:30-21:30"", ""wed"": ""10:30-21:30"", ""thu"": ""10:30-21:30"", ""fri"": ""10:30-21:30"", ""sat"": ""10:30-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2C1R3CDFGECFE/hero/ee9b3e4e319c455cb4fdc76f4409f941_1607075659236592695.jpeg,5000,4.9,8.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,33.0,0,1900-01-01 10:30:00,1900-01-01 21:30:00,1900-01-01 10:30:00,1900-01-01 21:30:00,1900-01-01 10:30:00,1900-01-01 21:30:00,1900-01-01 10:30:00,1900-01-01 21:30:00,1900-01-01 10:30:00,1900-01-01 21:30:00,1900-01-01 10:30:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 10:30:00
SGDD08832,Fun Toast,Fun Toast - Junction 10,Singapore,"[""Local"", ""Coffee"", ""Breakfast & Brunch"", ""Beverages"", ""Tea""]",SGD,1740.0,1.3800211158072957,103.76050741845609,"{""displayedHours"": ""Closed"", ""sun"": ""07:00-19:45"", ""mon"": ""07:00-19:45"", ""tue"": ""07:00-19:45"", ""wed"": ""07:00-19:45"", ""thu"": ""07:00-19:45"", ""fri"": ""07:00-19:45"", ""sat"": ""07:00-19:45""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08832/hero/FunToast_Hero_16x9.jpg,5000,4.3,2071.0,DELIVERY_TAKEAWAY,15% Off Sets,FOOD,GRAB,29.0,1,1900-01-01 07:00:00,1900-01-01 19:45:00,1900-01-01 07:00:00,1900-01-01 19:45:00,1900-01-01 07:00:00,1900-01-01 19:45:00,1900-01-01 07:00:00,1900-01-01 19:45:00,1900-01-01 07:00:00,1900-01-01 19:45:00,1900-01-01 07:00:00,1900-01-01 19:45:00,1900-01-01 19:45:00,1900-01-01 07:00:00
4-C2J2DECCCJ2EKE,FunToast,Fun Toast - Lot One Shoppers' Mall,Singapore,"[""Asian"", ""Beverages"", ""Breakfast & Brunch"", ""Chinese"", ""Coffee & Tea""]",SGD,2090.0,1.3849232,103.74494420909092,"{""displayedHours"": ""Closed"", ""sun"": ""09:30-20:30"", ""mon"": ""09:30-20:30"", ""tue"": ""09:30-20:30"", ""wed"": ""09:30-20:30"", ""thu"": ""09:30-20:30"", ""fri"": ""09:30-20:30"", ""sat"": ""09:30-20:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2J2DECCCJ2EKE/hero/38943f620b83404f81eee58f5b7559d2_1611821106194069711.jpeg,5000,4.6,153.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,30.0,0,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00,1900-01-01 20:30:00,1900-01-01 20:30:00,1900-01-01 09:30:00
4-CZDTEADVLGDDRA,The Old Pontian Cafe,The Old Pontian Cafe - Lot One Shoppers' Mall,Singapore,"[""Local"", ""Asian"", ""Coffee"", ""Malaysian"", ""Tea""]",SGD,1800.0,1.3849926,103.7449017,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-20:00"", ""mon"": ""09:00-20:00"", ""tue"": ""09:00-20:00"", ""wed"": ""09:00-20:00"", ""thu"": ""09:00-20:00"", ""fri"": ""09:00-20:00"", ""sat"": ""09:00-20:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDTEADVLGDDRA/hero/dd06189b51f74e948f9690b4fde9bfd3_1587020076463772436.jpg,5000,4.3,140.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,0,1900-01-01 09:00:00,1900-01-01 20:00:00,1900-01-01 09:00:00,1900-01-01 20:00:00,1900-01-01 09:00:00,1900-01-01 20:00:00,1900-01-01 09:00:00,1900-01-01 20:00:00,1900-01-01 09:00:00,1900-01-01 20:00:00,1900-01-01 09:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 09:00:00
4-CZE1VTVYUAWERN,Grain & Hops,Grain & Hops - Tampines Street 45,Singapore,"[""Beverages"", ""Breakfast"", ""Coffee"", ""Tea""]",SGD,1790.0,1.3629633333333333,103.95595301174995,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""06:00-06:07"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZE1VTVYUAWERN/hero/f38937a47249456eaae812f627e9c133_1589794259529407908.jpg,5000,4.0,4.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,23.0,0,1900-01-01 06:00:00,1900-01-01 06:07:00,,,,,,,,,,,,
4-C2TYR4CZE3DVNA,HEY SUGAR,HEY SUGAR - Choa Chu Kang Ave 1,Singapore,"[""Dessert"", ""Halal"", ""Ice Cream"", ""Coffee & Tea""]",SGD,1820.0,1.37802616177265,103.748826770919,"{""displayedHours"": ""Closed"", ""sun"": ""00:00-01:15 11:45-22:15"", ""mon"": ""11:45-22:15"", ""tue"": ""11:45-22:15"", ""wed"": ""11:45-22:15"", ""thu"": ""11:45-22:15"", ""fri"": ""11:45-23:59"", ""sat"": ""00:00-01:15 11:45-23:59"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TYR4CZE3DVNA/hero/66437e7eae9b460bae3ae5215333c4ac_1621652984808493577.jpeg,5000,4.1,,DELIVERY_TAKEAWAY,,FOOD,GRAB,26.0,0,1900-01-01 11:45:00,1900-01-01 22:15:00,1900-01-01 11:45:00,1900-01-01 22:15:00,1900-01-01 11:45:00,1900-01-01 22:15:00,1900-01-01 11:45:00,1900-01-01 22:15:00,1900-01-01 11:45:00,1900-01-01 23:59:00,1900-01-01 00:00:00,,,1900-01-01 00:00:00
4-C2T3JTW3MEX2AX,Am:Pm Cafe,Am:Pm Cafe - Cheng San Centre,Singapore,"[""Coffee & Tea"", ""Ice Cream""]",SGD,1530.0,1.37277358597004,103.855718217149,"{""displayedHours"": ""Closed"", ""sun"": ""12:00-22:30"", ""mon"": ""12:00-22:30"", ""tue"": ""12:00-22:30"", ""wed"": ""12:00-22:30"", ""thu"": ""12:00-22:30"", ""fri"": ""12:00-22:30"", ""sat"": ""12:00-22:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T3JTW3MEX2AX/hero/fd8d8c1292724a1a950a1c686487145d_1621944279717646871.jpg,5000,5.0,,DELIVERY_TAKEAWAY,,FOOD,GRAB,36.0,0,1900-01-01 12:00:00,1900-01-01 22:30:00,1900-01-01 12:00:00,1900-01-01 22:30:00,1900-01-01 12:00:00,1900-01-01 22:30:00,1900-01-01 12:00:00,1900-01-01 22:30:00,1900-01-01 12:00:00,1900-01-01 22:30:00,1900-01-01 12:00:00,1900-01-01 22:30:00,1900-01-01 22:30:00,1900-01-01 12:00:00
4-CYWXTGCAGZAHVX,Bober Tea,Bober Tea - Bukit Panjang Plaza,Singapore,"[""Tea"", ""Bubble Tea"", ""Coffee""]",SGD,1720.0,1.3797754,103.76423133594238,"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:45"", ""mon"": ""11:00-21:45"", ""tue"": ""11:00-21:45"", ""wed"": ""11:00-21:45"", ""thu"": ""11:00-21:45"", ""fri"": ""11:00-21:45"", ""sat"": ""11:00-21:45""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWXTGCAGZAHVX/hero/9b4d2b9cf05640a782997fc8fc433c44_1584692710824232379.jpeg,5000,4.4,1652.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,0,1900-01-01 11:00:00,1900-01-01 21:45:00,1900-01-01 11:00:00,1900-01-01 21:45:00,1900-01-01 11:00:00,1900-01-01 21:45:00,1900-01-01 11:00:00,1900-01-01 21:45:00,1900-01-01 11:00:00,1900-01-01 21:45:00,1900-01-01 11:00:00,1900-01-01 21:45:00,1900-01-01 21:45:00,1900-01-01 11:00:00
4-CZJYTYTANZMJR6,Broadway Food & Drinks,Broadway Food & Drinks - Hougang Ave 4,Singapore,"[""Beverages"", ""Local"", ""Coffee & Tea"", ""Dim Sum"", ""Same Prices In-Store""]",SGD,650.0,1.3746522,103.8859945,"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJYTYTANZMJR6/hero/ca131c21b6e8445b96fba212baed22f7_1593851181675579693.jpeg,5000,4.3,21.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,25.0,0,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 00:00:00,1900-01-01 23:59:00,1900-01-01 23:59:00,1900-01-01 00:00:00
SGDD11419,Starbucks,Starbucks - Ang Mo Kio Hub,Singapore,"[""Beverages"", ""Snack"", ""Coffee"", ""Bakery"", ""Tea""]",SGD,1480.0,1.369237810373306,103.84824419021604,"{""displayedHours"": ""Closed"", ""sun"": ""08:00-21:30"", ""mon"": ""08:00-21:30"", ""tue"": ""08:00-21:30"", ""wed"": ""08:00-21:30"", ""thu"": ""08:00-21:30"", ""fri"": ""08:00-22:30"", ""sat"": ""08:00-22:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11419/hero/39a7e07bf843470e8a8dc5f9f3d1a537_1618365267106604717.jpeg,5000,4.4,3155.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,24.0,1,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 21:30:00,1900-01-01 08:00:00,1900-01-01 22:30:00,1900-01-01 08:00:00,1900-01-01 22:30:00,1900-01-01 21:30:00,1900-01-01 08:00:00
4-C2ECAFCKVUT3GN,The Recess Co. Cafe,The Recess Co. Cafe - Mapletree Industrial Building,Singapore,"[""Beverages"", ""Coffee & Tea"", ""Dessert"", ""Bubble Tea"", ""Wraps""]",SGD,1490.0,1.3743703,103.8693941,"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:00-16:30"", ""tue"": ""09:00-16:30"", ""wed"": ""09:00-16:30"", ""thu"": ""09:00-16:30"", ""fri"": ""09:00-16:30"", ""sat"": ""Closed""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2ECAFCKVUT3GN/hero/30c121e85b6e4615982e6b80086e0f2c_1608212908564237815.jpeg,5000,5.0,1.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,27.0,0,1900-01-01 09:00:00,1900-01-01 16:30:00,1900-01-01 09:00:00,1900-01-01 16:30:00,1900-01-01 09:00:00,1900-01-01 16:30:00,1900-01-01 09:00:00,1900-01-01 16:30:00,1900-01-01 09:00:00,1900-01-01 16:30:00,,,,
4-CYUWR4J3RLEGJJ,Fun Toast,Fun Toast - Century Square,Singapore,"[""Asian"", ""Coffee"", ""Beverages"", ""Chinese"", ""Breakfast & Brunch""]",SGD,1660.0,1.352807569875003,103.94366015192374,"{""displayedHours"": ""Closed"", ""sun"": ""07:30-18:15"", ""mon"": ""07:30-18:15"", ""tue"": ""07:30-18:15"", ""wed"": ""07:30-18:15"", ""thu"": ""07:30-18:15"", ""fri"": ""07:30-18:15"", ""sat"": ""07:30-18:15""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUWR4J3RLEGJJ/hero/75r-24bits-100kb-2429a22b5edcf8417ca5aa0a2402ba3ece227a9c5406151e73e161484973faff-eba7399caa81417489ec2aa7ee391138_1563775052093582942.jpeg,5000,4.3,1226.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,30.0,1,1900-01-01 07:30:00,1900-01-01 18:15:00,1900-01-01 07:30:00,1900-01-01 18:15:00,1900-01-01 07:30:00,1900-01-01 18:15:00,1900-01-01 07:30:00,1900-01-01 18:15:00,1900-01-01 07:30:00,1900-01-01 18:15:00,1900-01-01 07:30:00,1900-01-01 18:15:00,1900-01-01 18:15:00,1900-01-01 07:30:00
4-CYTWUBCGLZEVNE,Toast Box,Toast Box - Hougang Mall,Singapore,"[""Beverages"", ""Local"", ""Coffee"", ""Sandwiches"", ""Tea""]",SGD,330.0,1.3722588,103.89379572868346,"{""displayedHours"": ""Closed"", ""sun"": ""08:00-20:00"", ""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTWUBCGLZEVNE/hero/c92dcb76ce914a7e809ca90d7e5ff6ec_1616571619976086708.jpeg,2500,4.1,2280.0,DELIVERY_TAKEAWAY,20% OFF Family Bundles,FOOD,GRAB,27.0,1,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 08:00:00
4-CZLBCUW3ANACCX,FoodLoft,FoodLoft - Ang Mo Kio Ave 8,Singapore,"[""Local"", ""Breakfast"", ""Snack"", ""Coffee""]",SGD,1510.0,1.3725766,103.84794182,"{""displayedHours"": ""Closed"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLBCUW3ANACCX/hero/272194b92e684acfb3c9ef9ee4d9a141_1597208696628224300.jpeg,5000,3.4,13.0,ONLY_DELIVERY,,FOOD,GRAB,21.0,0,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00,1900-01-01 21:00:00,1900-01-01 21:00:00,1900-01-01 09:00:00
4-C2TWVUNTA7TJCN,TeaGIF,TeaGIF - Aspella,Singapore,"[""Western"", ""Milk Tea"", ""Coffee""]",SGD,1630.0,1.38293143424718,103.894021241734,"{""displayedHours"": ""Closed"", ""sun"": ""11:00-22:00"", ""mon"": ""11:00-22:00"", ""tue"": ""11:00-22:00"", ""wed"": ""11:00-22:00"", ""thu"": ""11:00-22:00"", ""fri"": ""11:00-22:00"", ""sat"": ""11:00-22:00""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TWVUNTA7TJCN/hero/e35c1e04c6cc465da1e317440c137abc_1621394590171875868.jpg,5000,5.0,2.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,20.0,0,1900-01-01 11:00:00,1900-01-01 22:00:00,1900-01-01 11:00:00,1900-01-01 22:00:00,1900-01-01 11:00:00,1900-01-01 22:00:00,1900-01-01 11:00:00,1900-01-01 22:00:00,1900-01-01 11:00:00,1900-01-01 22:00:00,1900-01-01 11:00:00,1900-01-01 22:00:00,1900-01-01 22:00:00,1900-01-01 11:00:00
SGDD11213,Toast Box,Toast Box - myVillage,Singapore,"[""Beverages"", ""Local"", ""Coffee"", ""Sandwiches"", ""Tea""]",SGD,330.0,1.3647666,103.86542183333331,"{""displayedHours"": ""Closed"", ""sun"": ""07:30-20:00"", ""mon"": ""07:30-20:00"", ""tue"": ""07:30-20:00"", ""wed"": ""07:30-20:00"", ""thu"": ""07:30-20:00"", ""fri"": ""07:30-20:00"", ""sat"": ""07:30-20:00"", ""tempClosed"": true}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11213/hero/792cd5887562426196f5fdde43445ad7_1616571640437255436.jpeg,2500,4.2,1335.0,DELIVERY_TAKEAWAY,20% OFF Family Bundles,FOOD,GRAB,23.0,1,1900-01-01 07:30:00,1900-01-01 20:00:00,1900-01-01 07:30:00,1900-01-01 20:00:00,1900-01-01 07:30:00,1900-01-01 20:00:00,1900-01-01 07:30:00,1900-01-01 20:00:00,1900-01-01 07:30:00,1900-01-01 20:00:00,1900-01-01 07:30:00,1900-01-01 20:00:00,1900-01-01 20:00:00,1900-01-01 07:30:00
4-CZBVVJXFKGDTTJ,Starbucks,Starbucks - Hougang Mall,Singapore,"[""Coffee"", ""Bakery"", ""Beverages"", ""Tea"", ""Cake""]",SGD,1440.0,1.372526675205472,103.8937691,"{""displayedHours"": ""Closed"", ""sun"": ""08:30-21:30"", ""mon"": ""08:30-21:25"", ""tue"": ""08:30-21:30"", ""wed"": ""08:30-21:30"", ""thu"": ""08:30-21:30"", ""fri"": ""08:30-21:30"", ""sat"": ""08:30-21:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBVVJXFKGDTTJ/hero/51ad3d6db383460f9a47e23ba4b436d6_1618364239026941855.jpeg,5000,4.5,2050.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,27.0,1,1900-01-01 08:30:00,1900-01-01 21:25:00,1900-01-01 08:30:00,1900-01-01 21:30:00,1900-01-01 08:30:00,1900-01-01 21:30:00,1900-01-01 08:30:00,1900-01-01 21:30:00,1900-01-01 08:30:00,1900-01-01 21:30:00,1900-01-01 08:30:00,1900-01-01 21:30:00,1900-01-01 21:30:00,1900-01-01 08:30:00
4-CZBVVLK2LVCCAN,Starbucks,Starbucks - Hougang 1,Singapore,"[""Coffee"", ""Bakery"", ""Beverages"", ""Tea"", ""Cake""]",SGD,1570.0,1.3754269215865669,103.87997007369994,"{""displayedHours"": ""Closed"", ""sun"": ""08:30-22:00"", ""mon"": ""08:30-22:00"", ""tue"": ""08:30-22:00"", ""wed"": ""08:30-22:00"", ""thu"": ""08:30-22:00"", ""fri"": ""08:30-22:30"", ""sat"": ""08:30-22:30""}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBVVLK2LVCCAN/hero/b2a0ea485c0a4b6caca73cc0c4d0976e_1614132434596286146.jpeg,5000,4.6,2309.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,23.0,1,1900-01-01 08:30:00,1900-01-01 22:00:00,1900-01-01 08:30:00,1900-01-01 22:00:00,1900-01-01 08:30:00,1900-01-01 22:00:00,1900-01-01 08:30:00,1900-01-01 22:00:00,1900-01-01 08:30:00,1900-01-01 22:30:00,1900-01-01 08:30:00,1900-01-01 22:30:00,1900-01-01 22:00:00,1900-01-01 08:30:00
